MovieId,Title,Year,isAdult,runtimeMinutes,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Children's,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
1891,ugly,1997,0,93,3.0,3137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1893,beyond silence,1996,0,109,3.7,4597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1894,six days seven nights,1998,0,102,2.95,83704,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1895,can't hardly wait,1998,0,100,3.25,54227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1896,cousin bette,1998,0,108,3.1,2845,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1897,high art,1998,0,101,3.3,11133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1898,land girls,1998,0,111,3.1,2197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1901,dear jesse,1997,0,82,3.5,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,dream for an insomniac,1996,0,90,3.0,2961,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1904,henry fool,1997,0,137,3.55,7913,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,marie baie des anges,1997,0,90,2.95,612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1906,mr. jealousy,1997,0,103,3.15,2609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1907,mulan,1998,0,87,3.85,318360,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,resurrection man,1998,0,102,2.7,834,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1910,i went down,1997,0,107,3.4,2286,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,doctor dolittle,1998,0,85,2.7,102441,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1912,out of sight,1998,0,123,3.5,99813,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1913,picnic at hanging rock,1975,0,115,3.7,41345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1914,smoke signals,1998,0,89,3.6,12660,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,voyage to the beginning of the world,1997,0,91,3.45,826,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,armageddon,1998,0,151,3.35,452598,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1918,lethal weapon 4,1998,0,127,3.3,172850,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1919,madeline,1998,0,88,3.0,8073,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,small soldiers,1998,0,110,3.15,106096,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1921,pi,1998,0,84,3.65,186867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1922,whatever,1998,0,112,3.2,1048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,there's something about mary,1998,0,119,3.55,330251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1925,wings,1927,0,144,3.75,14635,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1926,broadway melody,1929,0,100,2.8,8062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1927,all quiet on the western front,1930,0,152,4.05,67957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1928,cimarron,1931,0,123,2.9,6986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929,grand hotel,1932,0,112,3.65,20972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1930,cavalcade,1933,0,112,2.9,6024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1931,mutiny on the bounty,1935,0,132,3.8,24993,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,great ziegfeld,1936,0,176,3.3,9060,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1934,you can't take it with you,1938,0,126,3.9,28022,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1935,how green was my valley,1941,0,118,3.85,26687,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,mrs. miniver,1942,0,134,3.8,19559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1937,going my way,1944,0,126,3.5,13526,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1938,lost weekend,1945,0,101,3.95,40409,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1939,best years of our lives,1946,0,170,4.05,70970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1940,gentleman's agreement,1947,0,118,3.6,17841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1941,hamlet,1948,0,154,3.8,18480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,all the king's men,1949,0,110,3.7,16680,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1943,greatest show on earth,1952,0,152,3.25,16131,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1944,from here to eternity,1953,0,118,3.8,51038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1945,on the waterfront,1954,0,108,4.05,165759,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1946,marty,1955,0,90,3.85,27209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1947,west side story,1961,0,153,3.8,121610,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1948,tom jones,1963,0,129,3.2,14331,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1950,in the heat of the night,1967,0,110,3.95,83905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1951,oliver,1968,0,153,3.7,41581,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1952,midnight cowboy,1969,0,113,3.9,121511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,french connection,1971,0,104,3.85,136452,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1954,rocky,1976,0,120,4.05,631643,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1955,kramer vs. kramer,1979,0,105,3.9,155374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,ordinary people,1980,0,124,3.85,56963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,chariots of fire,1981,0,125,3.55,66170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1958,terms of endearment,1983,0,132,3.7,65847,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,out of africa,1985,0,161,3.55,86840,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960,last emperor,1987,0,163,3.85,111977,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1961,rain man,1988,0,133,4.0,549092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,driving miss daisy,1989,0,99,3.65,118006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,take the money&run,1969,0,85,3.6,31555,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,klute,1971,0,114,3.55,29817,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1965,repo man,1984,0,92,3.45,41640,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1967,labyrinth,1986,0,101,3.65,150551,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,breakfast club,1985,0,97,3.9,439151,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,freddy's dead: the final nightmare,1991,0,89,2.35,51243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1974,friday the 13th,1980,0,95,3.2,158349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1975,friday the 13th part 2,1981,0,87,3.05,78262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1977,friday the 13th: the final chapter,1984,0,91,3.0,59570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1979,friday the 13th part vi: jason lives,1986,0,86,3.0,51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1981,friday the 13th part viii: jason takes manhattan,1989,0,100,2.25,43353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1982,halloween,1978,0,91,3.85,308336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1983,halloween ii,1981,0,92,3.25,102165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1985,halloween 4: the return of michael myers,1988,0,88,2.9,58880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1986,halloween 5: the revenge of michael myers,1989,0,96,2.45,47280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1987,prom night,1980,0,92,2.65,21176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1988,hello mary lou: prom night ii,1987,0,97,2.9,7755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1991,child's play,1988,0,87,3.35,117665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1992,child's play 2,1990,0,84,2.95,58044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1994,poltergeist,1982,0,114,3.65,180541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1995,poltergeist ii: the other side,1986,0,91,2.85,30072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1996,poltergeist iii,1988,0,98,2.35,20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1997,exorcist,1973,0,122,4.05,457529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1998,exorcist ii: the heretic,1977,0,117,1.9,28542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1999,exorcist iii,1990,0,110,3.25,39188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2000,lethal weapon,1987,0,109,3.8,277782,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,lethal weapon 2,1989,0,114,3.65,189784,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,lethal weapon 3,1992,0,118,3.35,179260,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2003,gremlins,1984,0,106,3.65,249192,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2004,gremlins 2: the new batch,1990,0,106,3.2,113307,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2005,goonies,1985,0,114,3.85,299937,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,mask of zorro,1998,0,136,3.4,198627,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,polish wedding,1998,0,105,2.75,3442,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,soylent green,1973,0,97,3.5,70879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,back to the future part ii,1989,0,108,3.9,575757,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,back to the future part iii,1990,0,118,3.7,483258,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2013,poseidon adventure,1972,0,117,3.55,49460,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,absent minded professor,1961,0,97,3.35,9330,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2016,apple dumpling gang rides again,1979,0,88,3.0,3287,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,babes in toyland,1961,0,106,3.05,4839,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2018,bambi,1942,0,69,3.65,154749,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,seven samurai,1954,0,207,4.3,368459,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,dangerous liaisons,1988,0,119,3.75,75419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,dune,1984,0,137,3.15,181127,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022,last temptation of christ,1988,0,164,3.75,63499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,rapture,1991,0,100,3.15,6056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2025,lolita,1997,0,137,3.4,66995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026,disturbing behavior,1998,0,84,2.8,25421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2027,mafia,1998,0,87,2.75,16025,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,saving private ryan,1998,0,169,4.3,1505213,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2032,barefoot executive,1971,0,96,2.95,2068,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,black cauldron,1985,0,80,3.15,41012,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,black hole,1979,0,98,2.95,28158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2035,blackbeard's ghost,1968,0,106,3.4,6803,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2036,blank check,1994,0,93,2.65,22248,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,candleshoe,1977,0,101,3.35,4983,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,cat from outer space,1978,0,104,3.0,6134,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2039,cheetah,1989,0,83,2.95,1193,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,condorman,1981,0,90,2.85,5456,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,d2: the mighty ducks,1994,0,106,3.05,43204,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,darby o'gill&the little people,1959,0,93,3.55,9416,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2044,devil&max devlin,1981,0,96,2.5,1449,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2046,flight of the navigator,1986,0,90,3.45,51951,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2047,gnome-mobile,1967,0,84,3.2,2446,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2048,great mouse detective,1986,0,74,3.55,54692,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,happiest millionaire,1967,0,141,3.25,2446,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2050,herbie goes bananas,1980,0,100,2.45,6300,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,herbie goes to monte carlo,1977,0,105,2.8,8171,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,hocus pocus,1993,0,96,3.45,156425,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2053,"honey, i blew up the kid",1992,0,89,2.45,47024,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2054,"honey, i shrunk the kids",1989,0,93,3.2,167134,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2055,hot lead&cold feet,1978,0,90,3.0,1479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2056,in search of the castaways,1962,0,98,3.25,3467,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2057,incredible journey,1963,0,80,3.5,5257,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,negotiator,1998,0,140,3.65,155701,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2059,parent trap,1998,0,128,3.3,155921,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,baseketball,1998,0,103,3.25,66635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2061,full tilt boogie,1997,0,97,3.3,2920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,governess,1998,0,115,3.1,3171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2063,seventh heaven,1997,0,88,3.25,417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2064,roger & me,1989,0,91,3.75,27568,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,purple rose of cairo,1985,0,82,3.85,55535,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2066,out of the past,1947,0,97,4.0,41116,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2067,doctor zhivago,1965,0,197,3.95,82384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2068,fanny&alexander,1982,0,188,4.05,67671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,trip to bountiful,1985,0,108,3.7,5345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,tender mercies,1983,0,92,3.65,12099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2072,'burbs,1989,0,102,3.4,83975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2073,fandango,1985,0,91,3.35,8786,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,mephisto,1981,0,146,3.85,11653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2076,blue velvet,1986,0,120,3.85,216884,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2077,journey of natty gann,1985,0,101,3.5,6936,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,jungle book,1967,0,78,3.8,199561,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2079,kidnapped,1960,0,97,3.3,1616,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,lady&the tramp,1955,0,76,3.65,149272,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2081,little mermaid,1989,0,83,3.8,292236,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2082,mighty ducks,1992,0,104,3.3,72123,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,muppet christmas carol,1992,0,85,3.9,70833,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2084,newsies,1992,0,121,3.45,22674,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2086,one magic christmas,1985,0,89,3.2,4466,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2087,peter pan,1953,0,77,3.65,153826,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2088,popeye,1980,0,114,2.7,34566,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2089,rescuers down under,1990,0,77,3.4,47527,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,rescuers,1977,0,77,3.45,70234,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,return from witch mountain,1978,0,95,2.85,5699,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2093,return to oz,1985,0,113,3.35,30541,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2094,rocketeer,1991,0,108,3.3,62041,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2095,shaggy d.a.,1976,0,91,2.9,3426,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2096,sleeping beauty,1959,0,75,3.6,161598,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2097,something wicked this way comes,1983,0,95,3.35,10679,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2099,song of the south,1946,0,94,3.45,15315,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2101,squanto: a warrior's tale,1994,0,102,3.05,1438,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,tex,1982,0,103,3.2,2473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,tron,1982,0,96,3.35,129813,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2106,swing kids,1993,0,112,3.35,17416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2108,l.a. story,1991,0,95,3.35,34544,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2109,jerk,1979,0,94,3.55,64492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,dead men don't wear plaid,1982,0,88,3.4,23892,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2111,man with two brains,1983,0,93,3.2,27978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2112,grand canyon,1991,0,134,3.4,16774,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,graveyard shift,1990,0,86,2.5,12716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2114,outsiders,1983,0,91,3.5,98500,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,indiana jones&the temple of doom,1984,0,118,3.75,537512,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,lord of the rings,1978,0,132,3.1,36034,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2118,dead zone,1983,0,103,3.6,77779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2119,maximum overdrive,1986,0,98,2.7,36200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2120,needful things,1993,0,121,3.15,27647,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2121,cujo,1983,0,93,3.05,51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2122,children of the corn,1984,0,92,2.8,57610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
